Vernier Format 2
Gruppe9B_Bat.cmbl 26.11.2025 14:17:15 ,
Aktuell
Zeit	Temperatur	Potenzial	Stromstärke
t	Temp	Pot	A
s	°C	V	A

1818	21,3830254947	4,38213348389	0,00248671858571
1819	21,3801006634	4,38232421875	0,00341923805536
1820	21,3830254947	4,38270568848	0,00310839823214
1821	21,3815630835	4,38232421875	0,00404091770179
1822	21,3801006634	4,38270568848	0,00373007787857
1823	21,3815630835	4,38289642334	0,00341923805536
1824	21,3801006634	4,38270568848	0,00341923805536
1825	21,384487897	4,38289642334	0,00310839823214
1826	21,384487897	4,3830871582	0,00341923805536
1827	21,3801006634	4,3830871582	0,00404091770179
1828	21,3815630835	4,3830871582	0,00341923805536
1829	21,3830254947	4,38327789307	0,00341923805536
1830	21,3815630835	4,38327789307	0,00404091770179
1831	21,384487897	4,38327789307	0,00373007787857
1832	21,3815630835	4,38365936279	0,00404091770179
1833	21,3786382344	4,38365936279	0,00373007787857
1834	21,384487897	4,38404083252	0,00404091770179
1835	21,3801006634	4,38423156738	0,00404091770179
1836	21,3771757965	4,38365936279	0,00404091770179
1837	21,3815630835	4,38423156738	0,00341923805536
1838	21,3786382344	4,38442230225	0,00404091770179
1839	21,3815630835	4,38442230225	0,00373007787857
1840	21,3830254947	4,38499450684	0,00404091770179
1841	21,3771757965	4,38480377197	0,00404091770179
1842	21,3815630835	4,38499450684	0,00373007787857
1843	21,3801006634	4,38480377197	0,00310839823214
1844	21,3786382344	4,3851852417	0,00341923805536
1845	21,3830254947	4,38537597656	0,00341923805536
1846	21,3815630835	4,38556671143	0,00279755840893
1847	21,3801006634	4,38537597656	0,00404091770179
1848	21,3815630835	4,38575744629	0,00404091770179
1849	21,3771757965	4,38556671143	0,00404091770179
1850	21,3801006634	4,38575744629	0,00373007787857
1851	21,3801006634	4,38594818115	0,00373007787857
1852	21,3757133498	4,38575744629	0,00373007787857
1853	21,3786382344	4,38613891602	0,00341923805536
1854	21,3801006634	4,38632965088	0,00341923805536
1855	21,3786382344	4,38613891602	0,00373007787857
1856	21,384487897	4,38613891602	0,00341923805536
1857	21,3771757965	4,38632965088	0,00341923805536
1858	21,3815630835	4,38632965088	0,00310839823214
1859	21,3801006634	4,38671112061	0,00373007787857
1860	21,3801006634	4,38632965088	0,00404091770179
1861	21,3786382344	4,38671112061	0,00373007787857
1862	21,3815630835	4,38671112061	0,00404091770179
1863	21,3771757965	4,38632965088	0,00279755840893
1864	21,3786382344	4,38652038574	0,00404091770179
1865	21,3830254947	4,38709259033	0,00373007787857
1866	21,3786382344	4,38709259033	0,00341923805536
1867	21,3771757965	4,38709259033	0,00341923805536
1868	21,3786382344	4,38709259033	0,00341923805536
1869	21,3815630835	4,38709259033	0,00341923805536
1870	21,3786382344	4,38747406006	0,0021758787625
1871	21,3757133498	4,38747406006	0,00279755840893
1872	21,3771757965	4,38766479492	0,00341923805536
1873	21,3771757965	4,3872833252	0,00341923805536
1874	21,3801006634	4,38766479492	0,00279755840893
1875	21,3801006634	4,38804626465	0,00310839823214
1876	21,3815630835	4,38823699951	0,00310839823214
1877	21,3830254947	4,38861846924	0,0021758787625
1878	21,3771757965	4,38823699951	0,00279755840893
1879	21,3771757965	4,38823699951	0,00341923805536
1880	21,3757133498	4,38823699951	0,00373007787857
1881	21,3742508941	4,38842773438	0,00373007787857
1882	21,3801006634	4,3888092041	0,00279755840893
1883	21,3801006634	4,38899993896	0,00341923805536
1884	21,3727884296	4,38899993896	0,00341923805536
1885	21,3771757965	4,38899993896	0,00341923805536
1886	21,3727884296	4,38938140869	0,00341923805536
1887	21,3742508941	4,38899993896	0,00341923805536
1888	21,3786382344	4,38919067383	0,00373007787857
1889	21,3771757965	4,38919067383	0,00373007787857
1890	21,3742508941	4,38976287842	0,00373007787857
1891	21,3771757965	4,39014434814	0,00373007787857
1892	21,3830254947	4,38976287842	0,00279755840893
1893	21,3771757965	4,38957214355	0,00310839823214
1894	21,3801006634	4,38995361328	0,00279755840893
1895	21,3742508941	4,38976287842	0,00279755840893
1896	21,3771757965	4,38995361328	0,00341923805536
1897	21,3771757965	4,39014434814	0,00373007787857
1898	21,3727884296	4,38995361328	0,00373007787857
1899	21,3771757965	4,39014434814	0,00341923805536
1900	21,3771757965	4,39014434814	0,00341923805536
1901	21,3742508941	4,39014434814	0,00279755840893
1902	21,3786382344	4,39014434814	0,00279755840893
1903	21,3757133498	4,39014434814	0,00279755840893
1904	21,3771757965	4,39033508301	0,00341923805536
1905	21,3771757965	4,39052581787	0,00279755840893
1906	21,3742508941	4,39052581787	0,00373007787857
1907	21,3727884296	4,39033508301	0,00279755840893
1908	21,3801006634	4,39071655273	0,00341923805536
1909	21,3786382344	4,39033508301	0,00373007787857
1910	21,3757133498	4,3909072876	0,00310839823214
1911	21,3757133498	4,39071655273	0,00341923805536
1912	21,3786382344	4,3909072876	0,00248671858571
1913	21,3771757965	4,3909072876	0,00341923805536
1914	21,3757133498	4,39109802246	0,00279755840893
1915	21,3742508941	4,39109802246	0,00341923805536
1916	21,3727884296	4,39128875732	0,00341923805536
1917	21,3757133498	4,39147949219	0,00341923805536
1918	21,3757133498	4,39167022705	0,00373007787857
1919	21,3771757965	4,39205169678	0,00373007787857
1920	21,3698634738	4,39186096191	0,00373007787857
1921	21,3713259562	4,39205169678	0,00341923805536
1922	21,3771757965	4,39205169678	0,00341923805536
1923	21,3757133498	4,39186096191	0,00279755840893
1924	21,3742508941	4,39224243164	0,0021758787625
1925	21,3742508941	4,39262390137	0,00341923805536
1926	21,3742508941	4,39262390137	0,00404091770179
1927	21,3727884296	4,39262390137	0,00341923805536
1928	21,3713259562	4,39262390137	0,00341923805536
1929	21,3742508941	4,39281463623	0,00341923805536
1930	21,3727884296	4,39281463623	0,00341923805536
1931	21,3742508941	4,39300537109	0,00341923805536
1932	21,3742508941	4,39319610596	0,00341923805536
1933	21,3771757965	4,39319610596	0,00341923805536
1934	21,3713259562	4,39338684082	0,00341923805536
1935	21,3742508941	4,39319610596	0,00279755840893
1936	21,3757133498	4,39338684082	0,00248671858571
1937	21,3771757965	4,39357757568	0,00341923805536
1938	21,3742508941	4,39376831055	0,00248671858571
1939	21,3771757965	4,39357757568	0,00310839823214
1940	21,3742508941	4,39357757568	0,00279755840893
1941	21,3742508941	4,39395904541	0,00341923805536
1942	21,3757133498	4,39338684082	0,00404091770179
1943	21,3698634738	4,39357757568	0,00373007787857
1944	21,3757133498	4,39395904541	0,00373007787857
1945	21,3757133498	4,39395904541	0,00310839823214
1946	21,3727884296	4,39395904541	0,00373007787857
1947	21,3742508941	4,39376831055	0,00341923805536
1948	21,3742508941	4,39434051514	0,00341923805536
1949	21,3727884296	4,39376831055	0,00155419911607
1950	21,3771757965	4,39434051514	0,00248671858571
1951	21,3742508941	4,39414978027	0,00279755840893
1952	21,3698634738	4,39395904541	0,00341923805536
1953	21,3757133498	4,39434051514	0,00248671858571
1954	21,3742508941	4,39414978027	0,00341923805536
1955	21,3684009826	4,39434051514	0,00341923805536
1956	21,3742508941	4,39472198486	0,00341923805536
1957	21,3727884296	4,39472198486	0,00310839823214
1958	21,3742508941	4,39453125	0,00373007787857
1959	21,3742508941	4,39491271973	0,0021758787625
1960	21,3698634738	4,39453125	0,00310839823214
1961	21,3713259562	4,39491271973	0,00310839823214
1962	21,3698634738	4,39510345459	0,00310839823214
1963	21,3742508941	4,39510345459	0,00186503893929
1964	21,3713259562	4,39529418945	0,00248671858571
1965	21,3727884296	4,39510345459	0,00186503893929
1966	21,3727884296	4,39567565918	0,00310839823214
1967	21,3713259562	4,39567565918	0,00310839823214
1968	21,3713259562	4,39567565918	0,0021758787625
1969	21,3698634738	4,39586639404	0,00155419911607
1970	21,3713259562	4,39605712891	0,00186503893929
1971	21,3698634738	4,39567565918	0,0021758787625
1972	21,3684009826	4,39586639404	0,00310839823214
1973	21,3727884296	4,39586639404	0,000932519469643
1974	21,3698634738	4,39624786377	0,00310839823214
1975	21,3713259562	4,39624786377	0,00155419911607
1976	21,3742508941	4,3966293335	0,00310839823214
1977	21,3698634738	4,39643859863	0,00310839823214
1978	21,3713259562	4,3966293335	0,00341923805536
1979	21,3698634738	4,3966293335	0,00341923805536
1980	21,3684009826	4,3966293335	0,0021758787625
1981	21,3742508941	4,39701080322	0,00248671858571
1982	21,3727884296	4,39682006836	0,00186503893929
1983	21,3698634738	4,39701080322	0,0021758787625
1984	21,3713259562	4,39720153809	0,00248671858571
1985	21,3757133498	4,39739227295	0,00310839823214
1986	21,3684009826	4,39739227295	0,00341923805536
1987	21,3698634738	4,39739227295	0,00279755840893
1988	21,3713259562	4,39739227295	0,00310839823214
1989	21,3713259562	4,39701080322	0,00341923805536
1990	21,3727884296	4,39758300781	0,00279755840893
1991	21,3684009826	4,39739227295	0,00373007787857
1992	21,3727884296	4,39739227295	0,00310839823214
1993	21,3757133498	4,39777374268	0,00248671858571
1994	21,3713259562	4,39777374268	0,00279755840893
1995	21,3713259562	4,39777374268	0,00341923805536
1996	21,3713259562	4,39739227295	0,00310839823214
1997	21,3713259562	4,39777374268	0,00186503893929
1998	21,3698634738	4,39777374268	0,00310839823214
1999	21,3713259562	4,39796447754	0,00310839823214
2000	21,3684009826	4,39777374268	0,00341923805536
2001	21,3713259562	4,39758300781	0,00341923805536
2002	21,3684009826	4,39796447754	0,00310839823214
2003	21,3698634738	4,1446685791	-0,190855651454
2004	21,3669384825	4,12902832031	-0,187436413398
2005	21,3684009826	4,11224365234	-0,189923131984
2006	21,3684009826	4,1072845459	-0,188679772691
2007	21,3669384825	4,10041809082	-0,188058093045
2008	21,3713259562	4,09774780273	-0,18370633552
2009	21,3669384825	4,09374237061	-0,182462976227
2010	21,3684009826	4,08878326416	-0,182462976227
2011	21,3684009826	4,08363342285	-0,183084655873
2012	21,3698634738	4,07886505127	-0,182462976227
2013	21,3669384825	4,07772064209	-0,181530456757
2014	21,3684009826	4,07123565674	-0,183395495696
2015	21,3727884296	4,06761169434	-0,183084655873
2016	21,3684009826	4,06455993652	-0,183084655873
2017	21,3713259562	4,06150817871	-0,183084655873
2018	21,3713259562	4,05807495117	-0,183084655873
2019	21,3684009826	4,05540466309	-0,183084655873
2020	21,3669384825	4,05254364014	-0,185882214282
2021	21,3684009826	4,05044555664	-0,18370633552
2022	21,3669384825	4,04720306396	-0,184638854989
2023	21,3684009826	4,04415130615	-0,184638854989
2024	21,3742508941	4,04243469238	-0,187436413398
2025	21,3669384825	4,0397644043	-0,187125573575
2026	21,3684009826	4,03804779053	-0,185260534636
2027	21,3684009826	4,0355682373	-0,186814733752
2028	21,3684009826	4,0340423584	-0,185571374459
2029	21,3684009826	4,03175354004	-0,185260534636
2030	21,3713259562	4,03022766113	-0,18370633552
2031	21,3684009826	4,02793884277	-0,185882214282
2032	21,3713259562	4,02679443359	-0,184638854989
2033	21,3713259562	4,02488708496	-0,185260534636
2034	21,3713259562	4,02355194092	-0,18370633552
2035	21,3713259562	4,02145385742	-0,184638854989
2036	21,3698634738	4,01954650879	-0,184328015166
2037	21,3698634738	4,01821136475	-0,184017175343
2038	21,3684009826	4,01668548584	-0,184328015166
2039	21,3698634738	4,0153503418	-0,18370633552
2040	21,3684009826	4,01344299316	-0,183084655873
2041	21,3698634738	4,01229858398	-0,183084655873
2042	21,3713259562	4,0111541748	-0,183084655873
2043	21,3669384825	4,00981903076	-0,183395495696
2044	21,3713259562	4,00848388672	-0,183395495696
2045	21,3684009826	4,00772094727	-0,182462976227
2046	21,3727884296	4,00581359863	-0,183084655873
2047	21,3742508941	4,00466918945	-0,183084655873
2048	21,3698634738	4,00371551514	-0,183084655873
2049	21,3654759734	4,0018081665	-0,182462976227
2050	21,3713259562	4,00085449219	-0,182462976227
2051	21,3742508941	4,00047302246	-0,183395495696
2052	21,3698634738	3,99894714355	-0,182462976227
2053	21,3684009826	3,99742126465	-0,182462976227
2054	21,3698634738	3,99703979492	-0,182462976227
2055	21,3713259562	3,99608612061	-0,182462976227
2056	21,3713259562	3,99436950684	-0,182462976227
2057	21,3713259562	3,99322509766	-0,18277381605
2058	21,3684009826	3,99208068848	-0,182462976227
2059	21,3698634738	3,99074554443	-0,182462976227
2060	21,3713259562	3,98998260498	-0,182462976227
2061	21,3713259562	3,98902893066	-0,183084655873
2062	21,3713259562	3,98826599121	-0,182462976227
2063	21,3742508941	3,98769378662	-0,182462976227
2064	21,3727884296	3,98597717285	-0,182462976227
2065	21,3727884296	3,98540496826	-0,182462976227
2066	21,3713259562	3,98483276367	-0,182462976227
2067	21,3713259562	3,98406982422	-0,182152136404
2068	21,3757133498	3,98349761963	-0,182152136404
2069	21,3698634738	3,981590271	-0,182462976227
2070	21,3742508941	3,98139953613	-0,182462976227
2071	21,3757133498	3,98082733154	-0,18184129658
2072	21,3727884296	3,9794921875	-0,181530456757
2073	21,3757133498	3,97834777832	-0,182462976227
2074	21,3727884296	3,97777557373	-0,18184129658
2075	21,3742508941	3,977394104	-0,18184129658
2076	21,3757133498	3,97548675537	-0,182152136404
2077	21,3771757965	3,97777557373	-0,179665417818
2078	21,3742508941	3,97891998291	-0,176867859409
2079	21,3727884296	3,97796630859	-0,176246179763
2080	21,3742508941	3,97491455078	-0,178732898348
2081	21,3742508941	3,97491455078	-0,176557019586
2082	21,3757133498	3,97472381592	-0,176557019586
2083	21,3742508941	3,97472381592	-0,176246179763
2084	21,3786382344	3,97529602051	-0,176246179763
2085	21,3757133498	3,9737701416	-0,176246179763
2086	21,3771757965	3,97338867188	-0,176557019586
2087	21,3742508941	3,97300720215	-0,176246179763
2088	21,3727884296	3,97033691406	-0,176557019586
2089	21,3742508941	3,9701461792	-0,176557019586
2090	21,3771757965	3,96995544434	-0,176246179763
2091	21,3771757965	3,9701461792	-0,176246179763
2092	21,3786382344	3,96919250488	-0,176246179763
2093	21,3742508941	3,96633148193	-0,176557019586
2094	21,3742508941	3,96575927734	-0,177489539055
2095	21,3757133498	3,96537780762	-0,176867859409
2096	21,3786382344	3,96423339844	-0,176867859409
2097	21,3742508941	3,96270751953	-0,176867859409
2098	21,3801006634	3,96289825439	-0,176557019586
2099	21,3771757965	3,96194458008	-0,176867859409
2100	21,3771757965	3,96118164063	-0,178111218702
2101	21,3771757965	3,96003723145	-0,177489539055
2102	21,3786382344	3,95946502686	-0,177178699232
2103	21,3771757965	3,95851135254	-0,178111218702
2104	21,3830254947	3,95679473877	-0,177178699232
2105	21,3801006634	3,95584106445	-0,177489539055
2106	21,3830254947	3,95545959473	-0,178111218702
2107	21,3815630835	3,95488739014	-0,177800378879
2108	21,3801006634	3,95412445068	-0,178422058525
2109	21,3815630835	3,95469665527	-0,176867859409
2110	21,3801006634	3,95412445068	-0,176557019586
2111	21,3801006634	3,95355224609	-0,176867859409
2112	21,3859502905	3,95278930664	-0,176557019586
2113	21,3801006634	3,95202636719	-0,176867859409
2114	21,3815630835	3,95126342773	-0,176246179763
2115	21,384487897	3,95126342773	-0,176867859409
2116	21,3801006634	3,95069122314	-0,176867859409
2117	21,3815630835	3,94973754883	-0,176867859409
2118	21,3815630835	3,94973754883	-0,176246179763
2119	21,3830254947	3,94878387451	-0,176557019586
2120	21,3801006634	3,94840240479	-0,176246179763
2121	21,3771757965	3,94802093506	-0,176557019586
2122	21,3801006634	3,94706726074	-0,176246179763
2123	21,3786382344	3,94744873047	-0,176246179763
2124	21,3815630835	3,94668579102	-0,176246179763
2125	21,384487897	3,94611358643	-0,176246179763
2126	21,3815630835	3,94554138184	-0,175935339939
2127	21,3786382344	3,94477844238	-0,176246179763
2128	21,3815630835	3,94287109375	-0,177178699232
2129	21,3830254947	3,94325256348	-0,176246179763
2130	21,384487897	3,94287109375	-0,176246179763
2131	21,3830254947	3,94287109375	-0,176246179763
2132	21,384487897	3,9421081543	-0,176557019586
2133	21,3830254947	3,94172668457	-0,176246179763
2134	21,3801006634	3,94172668457	-0,176246179763
2135	21,3830254947	3,94058227539	-0,176246179763
2136	21,3801006634	3,94058227539	-0,176246179763
2137	21,3830254947	3,94058227539	-0,176246179763
2138	21,3830254947	3,94020080566	-0,175313660293
2139	21,3801006634	3,93943786621	-0,175935339939
2140	21,384487897	3,93867492676	-0,176246179763
2141	21,384487897	3,93905639648	-0,175935339939
2142	21,3859502905	3,93695831299	-0,176557019586
2143	21,3859502905	3,93619537354	-0,176246179763
2144	21,3830254947	3,93543243408	-0,176246179763
2145	21,3859502905	3,93505096436	-0,176246179763
2146	21,3859502905	3,93524169922	-0,176246179763
2147	21,384487897	3,93409729004	-0,176246179763
2148	21,384487897	3,93409729004	-0,176557019586
2149	21,3859502905	3,93371582031	-0,176557019586
2150	21,3859502905	3,93333435059	-0,176246179763
2151	21,3859502905	3,93199920654	-0,176246179763
2152	21,3859502905	3,93161773682	-0,175935339939
2153	21,3830254947	3,93104553223	-0,176246179763
2154	21,3830254947	3,9306640625	-0,176557019586
2155	21,3874126751	3,92971038818	-0,176246179763
2156	21,3815630835	3,92913818359	-0,176246179763
2157	21,3888750509	3,92875671387	-0,176557019586
2158	21,3888750509	3,92818450928	-0,176246179763
2159	21,3859502905	3,92799377441	-0,176246179763
2160	21,3903374178	3,92818450928	-0,176246179763
2161	21,384487897	3,92742156982	-0,176246179763
2162	21,3859502905	3,92646789551	-0,176246179763
2163	21,3859502905	3,92589569092	-0,176246179763
2164	21,3888750509	3,92532348633	-0,176246179763
2165	21,3874126751	3,92475128174	-0,176246179763
2166	21,3903374178	3,92436981201	-0,176246179763
2167	21,3888750509	3,92417907715	-0,176246179763
2168	21,3859502905	3,9234161377	-0,176246179763
2169	21,3903374178	3,92398834229	-0,176246179763
2170	21,3874126751	3,92303466797	-0,176557019586
2171	21,3859502905	3,92189025879	-0,176557019586
2172	21,3903374178	3,9213180542	-0,176557019586
2173	21,3859502905	3,92055511475	-0,176246179763
2174	21,3874126751	3,91979217529	-0,176557019586
2175	21,3888750509	3,91979217529	-0,176246179763
2176	21,3859502905	3,91883850098	-0,176246179763
2177	21,3888750509	3,91864776611	-0,175935339939
2178	21,3888750509	3,91845703125	-0,176246179763
2179	21,3903374178	3,91750335693	-0,176867859409
2180	21,3859502905	3,91731262207	-0,176246179763
2181	21,3888750509	3,91712188721	-0,176246179763
2182	21,3874126751	3,91674041748	-0,176246179763
2183	21,3859502905	3,91597747803	-0,176557019586
2184	21,3888750509	3,9155960083	-0,176246179763
2185	21,3917997758	3,9155960083	-0,176557019586
2186	21,3888750509	3,91540527344	-0,175935339939
2187	21,3888750509	3,91540527344	-0,176246179763
2188	21,3888750509	3,91464233398	-0,176246179763
2189	21,3903374178	3,91426086426	-0,176246179763
2190	21,3917997758	3,91368865967	-0,176246179763
2191	21,3903374178	3,91368865967	-0,176246179763
2192	21,3903374178	3,91368865967	-0,175935339939
2193	21,3917997758	3,91387939453	-0,176246179763
2194	21,3888750509	3,91368865967	-0,175624500116
2195	21,3903374178	3,91330718994	-0,176246179763
2196	21,3859502905	3,91273498535	-0,175935339939
2197	21,3903374178	3,91254425049	-0,175935339939
2198	21,3917997758	3,91159057617	-0,175624500116
2199	21,3917997758	3,91139984131	-0,175935339939
2200	21,3903374178	3,91120910645	-0,175624500116
2201	21,393262125	3,91216278076	-0,175624500116
2202	21,3903374178	3,9119720459	-0,173448621354
2203	21,3917997758	3,91159057617	-0,175313660293
2204	21,393262125	3,91082763672	-0,17313778153
2205	21,3903374178	3,91063690186	-0,174691980646
2206	21,3961867968	3,9098739624	-0,175624500116
2207	21,393262125	3,9098739624	-0,173759461177
2208	21,393262125	3,90930175781	-0,175624500116
2209	21,3917997758	3,90911102295	-0,175935339939
2210	21,3917997758	3,90892028809	-0,17500282047
2211	21,3903374178	3,90815734863	-0,175935339939
2212	21,393262125	3,90663146973	-0,176246179763
2213	21,393262125	3,90663146973	-0,176246179763
2214	21,393262125	3,90739440918	-0,175313660293
2215	21,3917997758	3,90701293945	-0,175624500116
2216	21,3947244653	3,90605926514	-0,175313660293
2217	21,3917997758	3,90586853027	-0,175624500116
2218	21,3947244653	3,90567779541	-0,175313660293
2219	21,3903374178	3,90548706055	-0,174691980646
2220	21,393262125	3,90548706055	-0,175935339939
2221	21,3947244653	3,90548706055	-0,173759461177
2222	21,3917997758	3,90529632568	-0,173759461177
2223	21,3947244653	3,90548706055	-0,17500282047
2224	21,3947244653	3,90510559082	-0,174381140823
2225	21,3961867968	3,90396118164	-0,175624500116
2226	21,393262125	3,90396118164	-0,173759461177
2227	21,3991114333	3,90377044678	-0,175313660293
2228	21,3947244653	3,90396118164	-0,172516101884
2229	21,3947244653	3,9041519165	-0,171272742591
2230	21,3947244653	3,90357971191	-0,172516101884
2231	21,3917997758	3,9041519165	-0,171272742591
2232	21,3991114333	3,90281677246	-0,171583582414
2233	21,3961867968	3,90319824219	-0,170961902768
2234	21,3976491195	3,90319824219	-0,170651062945
2235	21,3947244653	3,90281677246	-0,170651062945
2236	21,3976491195	3,90300750732	-0,170651062945
2237	21,3947244653	3,90148162842	-0,17313778153
2238	21,3976491195	3,89175415039	-0,181219616934
2239	21,3991114333	3,89022827148	-0,18184129658
2240	21,3976491195	3,88889312744	-0,18184129658
2241	21,3961867968	3,88793945313	-0,181219616934
2242	21,3991114333	3,88717651367	-0,181530456757
2243	21,393262125	3,88679504395	-0,180597937288
2244	21,3976491195	3,88622283936	-0,179354577995
2245	21,3961867968	3,88603210449	-0,179976257641
2246	21,3947244653	3,88565063477	-0,179665417818
2247	21,3947244653	3,88488769531	-0,180908777111
2248	21,3991114333	3,88412475586	-0,180908777111
2249	21,3961867968	3,88374328613	-0,180908777111
2250	21,3961867968	3,88317108154	-0,180597937288
2251	21,3991114333	3,88298034668	-0,180597937288
2252	21,3976491195	3,88259887695	-0,182152136404
2253	21,3976491195	3,88259887695	-0,181530456757
2254	21,3947244653	3,88202667236	-0,180597937288
2255	21,3947244653	3,88164520264	-0,181530456757
2256	21,3961867968	3,88164520264	-0,18184129658
2257	21,3961867968	3,88031005859	-0,180908777111
2258	21,3947244653	3,87992858887	-0,181219616934
2259	21,3976491195	3,88031005859	-0,18184129658
2260	21,3947244653	3,879737854	-0,18184129658
2261	21,3991114333	3,87916564941	-0,18184129658
2262	21,3976491195	3,87878417969	-0,182462976227
2263	21,4005737382	3,87897491455	-0,180597937288
2264	21,3976491195	3,87859344482	-0,181219616934
2265	21,4020360343	3,87859344482	-0,179976257641
2266	21,3976491195	3,87859344482	-0,179043738171
2267	21,4005737382	3,87954711914	-0,177800378879
2268	21,4005737382	3,88565063477	-0,173448621354
2269	21,3976491195	3,88412475586	-0,175935339939
2270	21,3991114333	3,883934021	-0,176246179763
2271	21,4005737382	3,88069152832	-0,176557019586
2272	21,4005737382	3,88069152832	-0,176557019586
2273	21,3976491195	3,8782119751	-0,179043738171
2274	21,3976491195	3,87573242188	-0,180287097464
2275	21,3991114333	3,87535095215	-0,181530456757
2276	21,3991114333	3,8745880127	-0,179043738171
2277	21,4020360343	3,87420654297	-0,18184129658
2278	21,4020360343	3,87344360352	-0,18184129658
2279	21,4005737382	3,87287139893	-0,18184129658
2280	21,4005737382	3,87191772461	-0,182462976227
2281	21,4049606001	3,87172698975	-0,182152136404
2282	21,4005737382	3,87153625488	-0,18184129658
2283	21,4005737382	3,87096405029	-0,182462976227
2284	21,4034983216	3,87058258057	-0,18184129658
2285	21,4020360343	3,87058258057	-0,181219616934
2286	21,3991114333	3,87001037598	-0,18184129658
2287	21,4020360343	3,86981964111	-0,181219616934
2288	21,4020360343	3,86924743652	-0,181219616934
2289	21,4034983216	3,86867523193	-0,181530456757
2290	21,4034983216	3,86829376221	-0,18184129658
2291	21,4020360343	3,86772155762	-0,180597937288
2292	21,4034983216	3,86772155762	-0,18184129658
2293	21,4049606001	3,86714935303	-0,180908777111
2294	21,4034983216	3,86695861816	-0,181219616934
2295	21,4034983216	3,86657714844	-0,182152136404
2296	21,4064228697	3,8667678833	-0,180908777111
2297	21,3991114333	3,86581420898	-0,181219616934
2298	21,4020360343	3,86581420898	-0,181530456757
2299	21,4005737382	3,86543273926	-0,181219616934
2300	21,4049606001	3,86486053467	-0,181219616934
2301	21,4064228697	3,86428833008	-0,182462976227
2302	21,4064228697	3,86390686035	-0,180597937288
2303	21,4034983216	3,86371612549	-0,182152136404
2304	21,4093473825	3,86352539063	-0,182462976227
2305	21,4049606001	3,86352539063	-0,180908777111
2306	21,4020360343	3,8631439209	-0,181219616934
2307	21,4064228697	3,86276245117	-0,181219616934
2308	21,4049606001	3,86238098145	-0,182462976227
2309	21,4049606001	3,86219024658	-0,182152136404
2310	21,4078851305	3,86180877686	-0,182462976227
2311	21,4078851305	3,86085510254	-0,181219616934
2312	21,4093473825	3,86123657227	-0,182152136404
2313	21,4108096257	3,86066436768	-0,181530456757
2314	21,4049606001	3,86066436768	-0,181530456757
2315	21,4064228697	3,86009216309	-0,182152136404
2316	21,4078851305	3,85990142822	-0,181219616934
2317	21,4064228697	3,85971069336	-0,182462976227
2318	21,4093473825	3,8595199585	-0,182152136404
2319	21,4137340856	3,85894775391	-0,182462976227
2320	21,4093473825	3,85894775391	-0,182152136404
2321	21,4078851305	3,85894775391	-0,18184129658
2322	21,4137340856	3,85780334473	-0,182462976227
2323	21,4064228697	3,85780334473	-0,182152136404
2324	21,4078851305	3,85723114014	-0,182152136404
2325	21,4093473825	3,85704040527	-0,182152136404
2326	21,4078851305	3,85665893555	-0,182462976227
2327	21,4108096257	3,85665893555	-0,181530456757
2328	21,4108096257	3,85589599609	-0,180597937288
2329	21,4108096257	3,85589599609	-0,181219616934
2330	21,4093473825	3,85551452637	-0,181530456757
2331	21,4137340856	3,85570526123	-0,18184129658
2332	21,4108096257	3,85551452637	-0,18184129658
2333	21,4151963023	3,85513305664	-0,180597937288
2334	21,4108096257	3,85475158691	-0,181530456757
2335	21,41227186	3,85475158691	-0,18184129658
2336	21,4137340856	3,85417938232	-0,181219616934
2337	21,41227186	3,85398864746	-0,18184129658
2338	21,41227186	3,85341644287	-0,180287097464
2339	21,41227186	3,85322570801	-0,181219616934
2340	21,4137340856	3,85303497314	-0,179354577995
2341	21,4093473825	3,85246276855	-0,180908777111
2342	21,4108096257	3,85208129883	-0,180287097464
2343	21,4108096257	3,85208129883	-0,179665417818
2344	21,4093473825	3,85208129883	-0,178732898348
2345	21,4166585102	3,8516998291	-0,179354577995
2346	21,4151963023	3,8516998291	-0,179976257641
2347	21,4151963023	3,85131835938	-0,179354577995
2348	21,4137340856	3,85093688965	-0,180597937288
2349	21,4166585102	3,85093688965	-0,181530456757
2350	21,4151963023	3,85036468506	-0,179976257641
2351	21,4151963023	3,85055541992	-0,181530456757
2352	21,4093473825	3,84979248047	-0,179976257641
2353	21,4137340856	3,84941101074	-0,180287097464
2354	21,4151963023	3,84902954102	-0,181219616934
2355	21,41227186	3,84902954102	-0,180597937288
2356	21,4181207094	3,84883880615	-0,181219616934
2357	21,4137340856	3,84826660156	-0,180908777111
2358	21,4137340856	3,8480758667	-0,181219616934
2359	21,4137340856	3,84826660156	-0,180908777111
2360	21,4166585102	3,84769439697	-0,179665417818
2361	21,4181207094	3,84788513184	-0,182152136404
2362	21,4151963023	3,84769439697	-0,179354577995
2363	21,4151963023	3,84712219238	-0,180287097464
2364	21,4166585102	3,84731292725	-0,181219616934
2365	21,4151963023	3,84654998779	-0,180908777111
2366	21,4137340856	3,8459777832	-0,179354577995
2367	21,4181207094	3,8459777832	-0,182462976227
2368	21,4181207094	3,8459777832	-0,180908777111
2369	21,4166585102	3,84559631348	-0,181530456757
2370	21,4166585102	3,84483337402	-0,180597937288
2371	21,4166585102	3,84483337402	-0,180908777111
2372	21,4166585102	3,8444519043	-0,182152136404
2373	21,4195828997	3,84464263916	-0,181219616934
2374	21,4166585102	3,84407043457	-0,180597937288
